"province","zone_sante","annee","dtc1_vaccinated","survivants_admin","cv_dtc1_admin","survivants_ecv","cv_dtc1_ecv","variation_ecv_dtc1","survivants_ihme","cv_dtc1_ihme","variation_ihme_dtc1","naiss_dhis2","naiss_ecv","bcg","variation_bcg","pop_adj","bcg_adj","bcg_eds","bcg_eds_2024","pop_adj_2024","bcg_eds_2024_2025","pop_adj_2024_2025"
"kinshasa","mont_ngafula_1",2023,13498,14087,0.9581884006530844,13498,1,0.0418115993469156,14899.800925159536,0.905918143993959,-0.05769865302474166,16145,9796,9796,0.393248683803035,14087,12916,14861.785,15307.63855,14509.61,15766.8677065,14944.8983
"kasai_central","bena_leka",2023,10084,12867,0.7837102665734048,13590.296495956873,0.742,-0.056213297268739616,13086.5309373384,0.770563264495742,-0.017061547939566386,14747,9024.54780361757,6985,0.3880417845244748,12867,11797.6,13574.685,13981.92555,13253.01,14401.3833165,13650.6003
"kasai_central","bobozo",2023,2101,2275,0.9235164835164835,2293.668122270742,0.9160000000000001,-0.008205768031095411,2465.381773852693,0.852200670209682,-0.08368429619898601,2607,1797.0863683662851,1727,0.31066882686371877,2275,2085.6,2400.125,2472.12875,2343.25,2546.2926125,2413.5475
"kasai_central","bunkonde",2023,4379,5090,0.8603143418467584,4959.2298980747455,0.8829999999999999,0.025691572087476324,5184.5958559148985,0.844617424712897,-0.018584647527484968,5834,3416.7610419026046,3017,0.41433646864885076,5090,4667.2,5369.95,5531.0485,5242.7,5696.979955,5399.981
"kasai_central","katoka",2023,5433,5877,0.9244512506380806,6452.49406175772,0.8419999999999999,-0.09792310052028592,6371.940803080836,0.852644456045973,-0.08421657360572338,6736,6289.189189189189,4654,0.06633177120112987,5877,6736,6200.235,6386.24205,6053.31,6577.8293115,6234.9093
"kasai_central","lubondaie",2023,5663,6731,0.8413311543604219,7383.311603650586,0.767,-0.0969115441465735,6666.387360626107,0.849485589968497,0.009599263017960663,7714,4025.5319148936173,3784,0.4781524611234616,6731,6171.2,7101.205,7314.24115,6932.93,7533.6683845,7140.9179
"kasai_central","luiza",2023,6585,7717,0.8533108721005572,7012.779552715655,0.939,0.09125572726245239,8219.124945185366,0.801180179631822,-0.06506737659522684,8844,4876.55601659751,4701,0.44860289274112275,7717,7075.2,8141.435,8385.67805,7948.51,8637.248391500001,8186.965300000001
"kasai_central","mikalayi",2023,8743,10344,0.8452242846094354,9714.444444444443,0.9000000000000001,0.060861905989516296,10495.650057376337,0.833011766989642,-0.014660678400651288,11856,6550.0538213132395,6085,0.4475325724263462,10344,9484.8,10912.92,11240.3076,10654.32,11577.516828,10973.9496
"kasai_central","mutoto",2023,4638,5948,0.7797579018157363,5554.491017964072,0.835,0.06615820141827977,5790.132525624424,0.801017935163725,0.026541270069868263,6817,4114.532019704433,3341,0.39643068509543306,5948,5453.6,6275.14,6463.394200000001,6126.4400000000005,6657.296026000001,6310.233200000001
"kasai_central","yangala",2023,5967,6994,0.8531598513011153,6978.9473684210525,0.855,0.0021522207004500303,6814.114144529076,0.875682425248305,0.025720025088779536,8015,5782.608695652174,4389,0.2785266755268654,6994,6412,7378.67,7600.0301,7203.820000000001,7828.031003,7419.9346000000005
"lualaba","kapanga",2023,5727,6581,0.8702324874639112,6515.358361774744,0.8790000000000001,0.009974416992137431,6914.191234925049,0.828296442116282,-0.050629271375938124,7542,4838.636363636364,4258,0.3584412140498059,6581,6033.6,6942.955,7151.24365,6778.43,7365.780959500001,6981.7829
"lomami","kabinda",2023,13359,14933,0.894595861514766,15533.72093023256,0.86,-0.04022774594740234,16405.60577412534,0.814294832140219,-0.0986141950127462,17116,13714.285714285716,11328,0.198744700030047,14933,13714.285714285716,15754.315,16226.94445,15380.99,16713.7527835,15842.4197
"lomami","ludimbi_lukula",2023,5725,6972,0.8211417096959266,6347.006651884701,0.902,0.08964333736593508,7316.984613659331,0.782426136213623,-0.04948144200506762,7991,5424.611973392461,4893,0.3211598081100662,6972,6392.8,7355.46,7576.1238,7181.16,7803.407514,7396.5948
"lomami","luputa",2023,10191,12084,0.8433465739821251,10887.820512820512,0.936,0.09898870301055017,10923.962952926753,0.932903200414976,0.09599776953601845,13850,9409.348441926346,6643,0.3206246612327548,12084,11080,12748.62,13131.0786,12446.52,13525.010958,12819.9156
"lomami","mweneditu",2023,18408,18909,0.973504680310963,19562.167906482468,0.941,-0.034542699586570816,20757.24111091281,0.886823056187475,-0.09774399021168817,21672,14365.881032547699,12800,0.33712250680381606,18909,17337.6,19948.995,20547.46485,19476.27,21163.8887955,20060.558100000002
"maindombe","banzow_moke",2023,5066,5379,0.941810745491727,5464.940668824163,0.9270000000000002,-0.015977071727860823,5466.4663104475085,0.926741282630401,-0.016260700956963837,6344,4203.846153846153,3279,0.3181109239503401,5379,5075.2,5674.845,5845.09035,5540.37,6020.443060500001,5706.5811
"nord_kivu","bambo",2023,9790,10063,0.9728709132465467,9790,1,0.027129086753453244,10509.6919817013,0.931521115656446,-0.04438954404266127,8270,9313.28320802005,7432,0.19246655614150268,10063,7432,10616.465,10934.95895,10364.89,11263.007718500001,10675.8367
"nord_kivu","biena",2023,16474,18086,0.9108702864093774,16474,1,0.08912971359062258,18496.65722351557,0.890647418121363,-0.02270580689569662,6157,8958.940397350992,6764,0.5677855848441242,18086,6764,19080.73,19653.1519,18628.58,20242.746457,19187.437400000003
"nord_kivu","katwa",2023,11826,12982,0.9109536281004468,11933.400605449042,0.991,0.08077333188653198,13195.59303687331,0.896208299767493,-0.01645301470292018,21476,8193.85026737968,6129,0.44933801966534415,12982,17180.8,13696.01,14106.890300000001,13371.460000000001,14530.097009000001,13772.6038
"nord_kivu","kayna",2023,17661,18738,0.9425232148575088,17661,1,0.057476785142491195,19479.784325686134,0.906632214439465,-0.039587166489813974,17635,17216.56050955414,13515,0.19833486172685139,18738,14137.364713446976,19768.59,20361.6477,19300.14,20972.497131000004,19879.1442
"nord_kivu","kyondo",2023,16055,17454,0.9198464535350063,16055,1,0.0801535464649937,17388.038159434378,0.923335907868876,0.0037791818818392327,9088,12881.6120906801,10228,0.3560803753721519,17454,10228,18413.97,18966.3891,17977.62,19535.380773,18516.9486
"nord_kivu","lubero",2023,6794,7929,0.8568545844368772,7289.69957081545,0.932,0.08062812828661244,7606.4067408337905,0.893194412484871,0.040685238890933215,14041,7076.215505913272,5385,0.22136713183172624,7929,11232.8,8365.095,8616.047849999999,8166.87,8874.529285499999,8411.8761
"nord_kivu","rwanguba",2023,10978,11190,0.9810545129579982,10978,1,0.018945487042001788,11897.225451803815,0.922736149236842,-0.06320155958925963,13104,11520.591341077086,10910,0.10170827749886266,11190,11771.214731654904,11805.45,12159.613500000001,11525.7,12524.401905000002,11871.471000000001
"nord_kivu","vuhovi",2023,9741,11433,0.8520073471529782,11326.744186046511,0.86,0.009293782380257897,10377.33493727821,0.938680312322548,0.092334913209288,5888,6155.813953488372,5294,0.5302339779083965,11433,5294,12061.815,12423.669450000001,11775.99,12796.379533500001,12129.2697
"nord_kivu","walikale",2023,4488,5138,0.873491630984819,5473.170731707318,0.8199999999999998,-0.06523369632295015,5103.935238842237,0.879321501935445,0.006629965192246655,8043,4591.703056768559,4206,0.22015912758686162,5138,6434.4,5420.59,5583.2077,5292.14,5750.703931,5450.904200000001
"nord_ubangi","abuzi",2023,5508,7017,0.7849508336896109,6989.84771573604,0.788,0.003869500393894784,7220.858712690164,0.762790163768205,-0.02905211809750091,4004,5250.359712230216,3649,0.34721376200047044,7017,3649,7402.935,7625.023050000001,7227.51,7853.773741500001,7444.335300000001
"sud_kivu","uvira",2023,6173,7550,0.8176158940397351,7518.879415347138,0.821,0.004121931742100915,8103.763023540598,0.761744880997639,-0.07334609583319175,15978,7508.607198748044,4798,0.1322538774126842,7550,13864.847546700132,7965.25,8204.2075,7776.5,8450.333725,8009.795
"bas_uele","bili",2023,2847,2901,0.9813857290589452,2847,1,0.01861427094105481,6399.831811615588,0.444855440549663,-1.2060778392332256,3325,2366.97247706422,2064,0.2881285783265503,2901,2660,3060.555,3152.37165,2988.03,3246.9427995,3077.6709
"equateur","basankusu",2023,9312,10809,0.86150430197058,11125.448028673836,0.837,-0.029276346440358612,11954.636593091494,0.778944631857847,-0.1059891380415852,12389,7009.803921568627,6435,0.43419130506347353,10809,9911.2,11403.495,11745.59985,11133.27,12097.967845500001,11467.268100000001
"equateur","bomongo",2023,4298,4786,0.8980359381529461,4390.194075587334,0.9790000000000001,0.08270077818902344,5749.271427644388,0.747572984523535,-0.2012685807865415,5485,3719.27374301676,2663,0.3219190988118943,4786,4388,5049.23,5200.7069,4929.58,5356.728107,5077.4674
"equateur","lilanga_bobangi",2023,3302,3626,0.9106453392167678,3685.267857142857,0.896,-0.01634524466157112,4669.889021085085,0.707083184437808,-0.28788996720493243,4156,2363.2478632478633,2212,0.4313648067257307,3626,3324.8,3825.43,3940.1929,3734.78,4058.3986870000003,3846.8234
"equateur","mampoko",2023,4314,4909,0.8787940517416989,4678.958785249458,0.9219999999999999,0.04686111524761503,6157.860904086568,0.700567951630262,-0.2544023027269439,5626,4173.149309912171,3326,0.25823865803196394,4909,4500.8,5178.995,5334.36485,5056.27,5494.3957955,5207.958100000001
"haut_katanga","kambove",2023,5989,7428,0.8062735595045772,7581.012658227848,0.79,-0.020599442410857306,8968.517685065963,0.667780363523468,-0.20739333401534232,8514,7730.379746835442,6107,0.0920390243322243,7428,8514,7836.54,8071.6362,7650.84,8313.785286,7880.3652
"haut_katanga","kisanga",2023,18061,21201,0.8518937785953493,21552.505966587112,0.838,-0.016579688061275986,23682.489101185733,0.762630985401603,-0.11704585166670121,24299,24465.076660988077,14361,-0.006834711757194843,21201,24299,22367.055,23038.06665,21837.03,23729.2086495,22492.1409
"haut_lomami","kaniama",2023,9475,12934,0.7325653316839338,12321.196358907671,0.769,0.04737928259566481,10375.863248730911,0.913177031430026,0.1977838836608233,14824,7510.227272727273,6609,0.4933737673551489,12934,11859.2,13645.37,14054.7311,13322.02,14476.373033000002,13721.680600000002
"haut_lomami","songa",2023,6633,8582,0.7728967606618504,8396.20253164557,0.79,0.021649670048290697,7602.098778334832,0.872522206486364,0.1141809859782298,9836,5667.901234567901,4591,0.4237595328824826,8582,7868.8,9054.01,9325.6303,8839.460000000001,9605.399209000001,9104.643800000002
"haut_uele","dungu",2023,5583,6083,0.9178037152720697,6196.448390677026,0.901,-0.01865007244402854,7757.9012537562585,0.719653398178637,-0.2753413206898337,6972,3590.854392298436,2984,0.48496064367492314,6083,5577.6,6417.565,6610.09195,6265.49,6808.3947085,6453.4547
"haut_uele","pawa",2023,6887,7430,0.9269179004037685,8017.462165308499,0.859,-0.07906624028378179,9553.840137599265,0.720861967628715,-0.28584658648711514,8516,2875.1660026560426,2165,0.6623806948501595,7430,6812.8,7838.65,8073.809499999999,7652.9000000000005,8316.023785,7882.487000000001
"haut_uele","watsa",2023,11490,12147,0.9459125710051864,13176.605504587156,0.872,-0.08476212271236983,16758.321255146722,0.685629534430321,-0.37962634849318533,13922,5180.089485458613,4631,0.6279205943500493,12147,11137.6,12815.085,13199.53755,12511.41,13595.523676499999,12886.7523
"ituri","bunia",2023,14040,14667,0.957250971568828,14040,1,0.042749028431172016,16223.011209187982,0.86543736048511,-0.1060892622341298,16811,11371.554575523704,10314,0.32356465555150177,14667,13448.8,15473.685,15937.89555,15107.01,16416.0324165,15560.2203
"ituri","damas",2023,3090,5070,0.6094674556213018,5449.73544973545,0.567,-0.07489851079594674,4396.97883572017,0.702755258883091,0.13274579177116969,5811,2151.2027491408935,1252,0.6298050681223725,5070,4648.8,5348.85,5509.315500000001,5222.1,5674.594965000001,5378.763000000001
"ituri","fataki",2023,5945,6598,0.9010306153379812,6147.880041365047,0.967,0.06822066666186012,7501.480680577321,0.792510206070739,-0.13693250690774803,7562,2343.548387096774,1453,0.6900888141897944,6598,6049.6,6960.89,7169.716700000001,6795.9400000000005,7384.808201000001,6999.818200000001
"ituri","gety",2023,8401,8417,0.9980990851847451,8401,1,0.0019009148152548414,9583.527032349692,0.876608368885692,-0.13859178238679953,9648,7931.535269709544,3823,0.17790886507985654,8417,7931.535269709544,8879.935,9146.33305,8669.51,9420.7230415,8929.5953
"ituri","laybo",2023,6712,6653,1.0088681797685255,6712,1,-0.008868179768525478,7835.64297696499,0.85659849737051,-0.1777608563001639,7626,5659.142212189616,5014,0.2579147374521878,6653,6100.8,7018.915,7229.48245,6852.59,7446.366923500001,7058.1677
"ituri","linga",2023,5282,6151,0.8587221589985369,5697.950377562028,0.927,0.0736546289120423,6932.1613100271215,0.761955725461809,-0.1269974491996621,7050,3186.797752808989,2269,0.5479719499561717,6151,5640,6489.305,6683.98415,6335.53,6884.503674500001,6525.5959
"ituri","lita",2023,5725,5825,0.9828326180257511,6039.029535864979,0.948,-0.036743267959653075,6812.396688824805,0.840379716787692,-0.16951016117164036,6676,3575.4583921015515,2535,0.46443103773194255,5825,5340.8,6145.375,6329.73625,5999.75,6519.6283375,6179.7425
"ituri","mambasa",2023,4635,4412,1.050543970988214,4818.087318087319,0.9619999999999999,-0.09204154988379842,7457.293289738109,0.621539185856907,-0.6902296667584109,5057,4285.245901639344,2614,0.1526110536604026,4412,4285.245901639344,4654.66,4794.2998,4544.36,4938.128794,4680.690799999999
"ituri","rimba",2023,9083,9626,0.9435902763349262,9083,1,0.05640972366507376,11202.62380159559,0.810792200190308,-0.16378805335503735,11033,7555.798687089715,6906,0.3151637191072496,9626,8826.4,10155.43,10460.092900000001,9914.78,10773.895687000002,10212.2234
"ituri","tchomia",2023,4796,4888,0.9811783960720131,5224.400871459695,0.918,-0.06882178221352185,5887.965734473893,0.814542783752891,-0.20457564125897965,5602,3417.1704957678357,2826,0.39000883688542737,4888,4481.6,5156.84,5311.5452000000005,5034.64,5470.8915560000005,5185.6792000000005
"kongo_central","massa",2023,3351,4402,0.7612448886869605,4444.297082228117,0.754,-0.009608605685623984,3765.5631536085702,0.88990673195554,0.14457902007983411,5045,2592.4170616113743,2188,0.48614131583520825,4402,4036,4644.11,4783.4333,4534.06,4926.936299,4670.081800000001
"kongo_central","nselo",2023,3190,4038,0.7899950470529965,3815.789473684211,0.836,0.05502984802273134,3624.810124337922,0.880046096368333,0.10232537782617089,4629,2791.3752913752915,2395,0.39698092646893685,4038,3703.2,4260.09,4387.8927,4159.14,4519.5294810000005,4283.9142
"kongo_central","seke_banza",2023,4602,6213,0.7407049734427813,6160.642570281125,0.747,0.008427077051162917,5076.19342606848,0.906584839018685,0.1829722475344471,7121,4174.899866488651,3127,0.41372000189739483,6213,5696.8,6554.715,6751.35645,6399.39,6953.8971435,6591.371700000001
"kasai_oriental","cilundu",2023,7891,8870,0.8896279594137543,8906.320541760722,0.886,-0.004094762318007028,10607.746327590481,0.743890337901059,-0.19591277650400013,10166,7273.033707865168,6473,0.28457272202782136,8870,8132.8,9357.85,9638.585500000001,9136.1,9927.743065,9410.183
"kasai_oriental","kansele",2023,9238,11213,0.8238651565147597,10557.714285714286,0.875,0.058439821125988924,13509.330044379501,0.683823695894041,-0.2047917635226524,12852,9948.497854077254,9272,0.22591831200768336,11213,10281.6,11829.715,12184.606450000001,11549.39,12550.144643500002,11895.8717
"kasai_oriental","lubilanji",2023,10719,11274,0.9507716870675892,11330.866807610993,0.9460000000000001,-0.005044066667641779,15624.598968411883,0.686033607753422,-0.3858966620908181,12922,10219.817767653758,8973,0.2091148608842472,11274,10337.6,11894.07,12250.8921,11612.220000000001,12618.418862999999,11960.586600000002
"kasai_oriental","lukelenge",2023,10803,12106,0.8923674211134974,12151.85601799775,0.889,-0.0037878752682760876,15461.623863207957,0.698697633287181,-0.2771868381965932,13875,11168.90380313199,9985,0.1950339601346313,12106,11168.90380313199,12771.83,13154.9849,12469.18,13549.634447,12843.2554
"kasai_oriental","mpokolo",2023,10379,12283,0.8449890091997069,11902.522935779816,0.872,0.030975906881070082,14730.199955442275,0.704606864224225,-0.19923471101866602,14078,7697.247706422018,6712,0.4532428110227292,12283,11262.4,12958.565,13347.321950000001,12651.49,13747.741608500002,13031.0347
"kasai_oriental","tshishimbi",2023,7115,7922,0.8981317849028023,8039.54802259887,0.885,-0.014838175031415095,10342.777027843922,0.687919693216398,-0.30557649934914444,9080,5323.163841807909,4711,0.41374847557181615,7922,7264,8357.71,8608.441299999999,8159.66,8866.694538999998,8404.4498
"kwango","kajiji",2023,5072,6745,0.7519644180874722,6208.078335373318,0.817,0.07960291543761042,5960.476077781743,0.850938739424922,0.1163119232347305,7730,3668.1715575620765,3250,0.5254629291640264,6745,6184,7115.975,7329.454250000001,6947.35,7549.337877500001,7155.7705000000005
"kwango","kimbao",2023,7984,8653,0.9226857737200971,7984,1,0.07731422627990292,9888.844022845902,0.807374449587313,-0.14282260751715037,9917,5164.102564102564,5035,0.4792676652109948,8653,7933.6,9128.915,9402.78245,8912.59,9684.865923500001,9179.967700000001
"kwilu","bagata",2023,7012,7806,0.8982833717653087,8004.566210045662,0.876,-0.025437639001493983,9133.25571879583,0.767743750519283,-0.1700301971298783,8947,5744.262295081967,5256,0.3579677774581461,7806,7157.6,8235.33,8482.3899,8040.18,8736.861597000001,8281.385400000001
"kwilu","ipamu",2023,8513,9199,0.9254266768126971,8651.422764227642,0.9840000000000001,0.05952573494644615,11096.370381732393,0.767187801699075,-0.20625833044161246,10543,6692.01030927835,5193,0.36526507547393056,9199,8434.4,9704.945,9996.09335,9474.97,10295.976150499999,9759.2191
"kwilu","masi_manimba",2023,9122,10501,0.868679173412056,9581.9327731092435,0.9520000000000001,0.08752187666800842,12237.524910832664,0.745412170064324,-0.16536757554829676,12036,8545.059717698154,7870,0.2900415654953345,10501,9628.8,11078.555,11410.91165,10816.03,11753.2389995,11140.510900000001
"kwilu","mosango",2023,4791,5353,0.8950121427237063,5118.589743589743,0.936,0.04379044580800613,6309.685382211034,0.759308857697932,-0.17871948107809346,6136,3965.8119658119654,3712,0.3536812311258205,5353,4908.8,5647.415,5816.83745,5513.59,5991.3425735,5678.9977
"kwilu","mungindu",2023,4559,5651,0.8067598655105291,5453.349282296651,0.836,0.03497623742759672,4931.291204161972,0.924504315655145,0.12735954624633303,6477,3609.8829648894666,2776,0.4426612683511708,5651,5181.6,5961.805,6140.65915,5820.53,6324.878924500001,5995.1458999999995
"kwilu","pay_kongila",2023,5995,6616,0.906136638452237,5995,1,0.093863361547763,7380.259480752657,0.812302062770917,-0.11551685017422259,7583,2387.423935091278,2354,0.6851610266264965,6616,6066.4,6979.88,7189.276400000001,6814.4800000000005,7404.954692000001,7018.914400000001
"kinshasa","binza_ozone",2023,16072,15470,1.0389140271493214,16935.72181243414,0.949,-0.09474607708042286,18071.08144506916,0.889376767453249,-0.16813713284222118,17731,15200.44543429844,13650,0.1427192242795984,15470,15200.44543429844,16320.85,16810.4755,15934.1,17314.789765,16412.123
"kinshasa","kasa_vubu",2023,6789,6631,1.0238274770019604,6789,1,-0.023827477001960487,7451.723288856975,0.911064425882804,-0.12377066639375285,7600,5787,5787,0.23855263157894738,6631,6080,6995.705,7205.57615,6829.93,7421.7434345,7034.8279
"kasai_central","katende",2023,3842,4279,0.8978733348913297,4302.351623740202,0.8929999999999999,-0.00545726191638276,4960.488960628516,0.774520421372574,-0.15926360379259547,4904,2731.6062176165806,2636,0.44298405024131715,4279,3923.2,4514.345,4649.775350000001,4407.37,4789.268610500001,4539.5911
"kasai_central","luambo",2023,11297,12208,0.9253768020969856,12940.435280641466,0.873,-0.059996336880854054,16524.479362219176,0.683652401529149,-0.353577929408517,13992,8105.603448275861,7522,0.4206972950060133,12208,11193.6,12879.44,13265.8232,12574.24,13663.797896000002,12951.467200000001
"kasai","banga_lubaka",2023,6823,7454,0.9153474644486181,7744.60839954597,0.881,-0.038986906298091,8387.335954603454,0.81348833967419,-0.12521276557599323,8543,3776.833156216791,3554,0.5579031773127952,7454,6834.4,7863.97,8099.8891,7677.62,8342.885773,7907.9486
"kasai","kakenge",2023,7705,9002,0.85592090646523,9827.80612244898,0.784,-0.09173585008320143,10768.982330272465,0.715480791378089,-0.19628775053015612,10318,4622.401847575058,4003,0.5520060236891783,9002,8254.4,9497.11,9782.0233,9272.06,10075.483999000002,9550.2218
"kasai","kanzala",2023,9201,11535,0.7976592977893368,11444.029850746268,0.804,0.007886445535650759,13998.240454325422,0.65729689599359,-0.21354490284572358,13220,6225.526641883519,5024,0.5290827048499608,11535,10576,12169.425,12534.507749999999,11881.050000000001,12910.5429825,12237.481500000002
"kasai","mikope",2023,8248,8903,0.9264292934965742,8945.770065075922,0.922,-0.004804005961577176,11069.02426496787,0.745142462656255,-0.24329150454541945,10204,9600,5904,0.05919247353978832,8903,10204,9392.665,9674.444950000001,9170.09,9964.6782985,9445.1927
"kasai","mushenge",2023,7500,8018,0.9353953604390122,8324.084350721421,0.9009999999999999,-0.03817465087570732,10232.918277111774,0.732928749834291,-0.2762432373549232,9189,5479.194630872484,4082,0.4037224256314633,8018,7351.2,8458.99,8712.7597,8258.54,8974.142491,8506.2962
"kasai","mweka",2023,10446,10970,0.9522333637192343,11776.775648252536,0.887,-0.0735438147905685,13887.76645291059,0.752172787137469,-0.26597688722977114,12573,6302.4017467248905,5773,0.498735246422899,10970,10058.4,11573.35,11920.550500000001,11299.1,12278.167015,11638.073
"lualaba","kalamba",2023,3785,5308,0.7130746043707611,5286.312849162012,0.7159999999999999,0.004085748085529042,4456.586165509229,0.849304795067843,0.16040200348356642,6084,3498.7684729064035,2841,0.4249229991935563,5308,4867.2,5599.94,5767.9382,5467.24,5940.9763459999995,5631.2572
"lomami","lubao",2023,8419,9658,0.8717125698902465,9062.43272335845,0.929,0.06166569441308242,12122.478503382408,0.694494941579062,-0.2551748295073937,11069,6354.40414507772,6132,0.42592789365997646,9658,8855.2,10189.19,10494.8657,9947.74,10809.711671000001,10246.1722
"maindombe","bokoro",2023,4492,5535,0.8115627822944896,5973.404255319149,0.752,-0.07920582751926818,7189.4059130361275,0.624808232326251,-0.2988989906117665,11041,5869.095816464238,4349,0.07485879311723866,5535,11041,5839.425,6014.60775,5701.05,6195.045982500001,5872.0815
"maindombe","kiri",2023,8094,9333,0.8672452587592414,9455.607476635514,0.856,-0.013136984531824077,14884.245122686441,0.543796472933867,-0.5947975059130441,5780,8247.737556561086,7291,0.22889514243071377,9333,7291,9846.315,10141.704450000001,9612.99,10445.955583500001,9901.3797
"maindombe","nioki",2023,4914,5828,0.8431708991077557,5767.6056338028175,0.8519999999999999,0.010362794474465089,7721.843424503108,0.636376539882536,-0.32495597537802123,8148,5733.568075117371,4885,0.14155291583809382,5828,6994.626841751211,6148.54,6332.9962000000005,6002.84,6522.986086000001,6182.925200000001
"maindombe","oshwe",2023,3074,3810,0.8068241469816273,3799.7527812113717,0.809,0.002689558737172779,4593.894752842208,0.669148982592198,-0.20574665428929337,7458,3730.5315203955497,3018,0.145745014793783,3810,6371.033679667967,4019.55,4140.1365000000005,3924.3,4264.340595000001,4042.0290000000005
"maindombe","yumbi",2023,3464,3835,0.9032594524119948,4084.905660377359,0.848,-0.06516444859905053,5435.266282228923,0.637319281177787,-0.41727934347559925,5866,3058.011049723757,2214,0.3043650933294456,3835,4692.8,4045.925,4167.302750000001,3950.05,4292.321832500001,4068.5515000000005
"nord_kivu","birambizo",2023,6198,7456,0.8312768240343348,6729.641693811074,0.921,0.09741930072276365,6668.119082095766,0.929497497523993,0.1056707239678425,9365,12164.473684210527,5547,-0.4235779618736719,7456,11238,7866.08,8102.0624,7679.68,8345.124272,7910.0704000000005
"nord_kivu","itebero",2023,11688,11166,1.046749059645352,11688,1,-0.04674905964535196,12447.921379302861,0.938951945778965,-0.11480578356643929,9247,8802.860061287027,8618,0.31216908413134653,11166,8618,11780.13,12133.5339,11500.98,12497.539917,11846.009399999999
"nord_kivu","kirotshe",2023,4661,4853,0.9604368431897795,4790.339157245632,0.973,0.012911774727873042,5413.452741078947,0.861003175409826,-0.1154858316667931,20005,2671.70626349892,2474,0.5196500784791586,4853,16004,5119.915,5273.51245,4998.59,5431.7178235,5148.5477
"nord_kivu","manguredjipa",2023,7631,8293,0.920173640419631,7631,1,0.07982635958036899,9152.61744706924,0.83375056852655,-0.10365578766058609,3793,5194.066749072929,4202,0.45354374023430516,8293,4202,8749.115,9011.58845,8541.79,9281.9361035,8798.043700000002
"nord_kivu","musienene",2023,17822,16536,1.0777697145621674,17822,1,-0.07776971456216739,19960.472288878096,0.892864644787506,-0.2070919381276062,12526,14681.715575620767,13008,0.22536191760561564,16536,13008,17445.48,17968.8444,17032.08,18507.909732000004,17543.042400000002
"nord_kivu","rutshuru",2023,7609,7310,1.0409028727770178,7609,1,-0.04090287277701778,8734.845413931487,0.871108719092402,-0.19491729328748114,12825,5872.791519434629,4986,0.29902225836301877,7310,10260,7712.05,7943.4115,7529.3,8181.713845,7755.179
"nord_ubangi","bili",2023,3078,3494,0.8809387521465369,3327.5675675675675,0.925,0.04763378146320335,4387.6313070190345,0.701517466856439,-0.25576167916972936,9010,2646.8200270635994,1956,0.33895603719690326,3494,7208,3686.17,3796.7551000000003,3598.82,3910.6577530000004,3706.7846000000004
"nord_ubangi","gbadolite",2023,5165,5434,0.9504968715495031,5165,1,0.04950312845049687,6958.613161481086,0.74224559982591,-0.2805692236807298,7208,2909,2909,0.5329158638407193,5434,5766.4,5732.87,5904.8561,5597.02,6082.001783,5764.930600000001
"nord_ubangi","mobayi_mbongo",2023,4838,5534,0.8742320202385255,5264.417845484222,0.9189999999999999,0.048713797346544595,6320.166007865985,0.765486222035734,-0.1420610784000696,6879,2794.871794871795,1853,0.5593769833088768,5534,5503.2,5838.37,6013.5211,5700.02,6193.926733,5871.020600000001
"nord_ubangi","wasolo",2023,3154,3345,0.9428998505231689,3154,1,0.05710014947683109,4768.148657254933,0.661472665119419,-0.42545550291627293,3913,1025,1025,0.7326551904016693,3345,3130.4,3528.975,3634.84425,3445.35,3743.8895775,3548.7105
"nord_ubangi","yakoma",2023,3269,3414,0.9575278265963679,3664.798206278027,0.892,-0.07346168900938108,4622.0912746759705,0.707255613473183,-0.3538638765893294,5344,794,794,0.7970866342959366,3414,4275.2,3601.77,3709.8231,3516.42,3821.1177930000003,3621.9126
"sud_kivu","bagira",2023,4471,4663,0.9588247909071413,4471,1,0.041175209092858676,6037.098713893333,0.740587525877417,-0.2946812596811781,6487,4293.22429906542,3675,0.1966271895461414,4663,5211.47942141418,4919.465,5067.04895,4802.89,5219.0604185,4946.9767
"sud_kivu","fizi",2023,9718,10477,0.92755559797652,10655.701754385964,0.9120000000000001,-0.01705657672864024,13009.941493210821,0.746967233101801,-0.2417620972807885,19484,6112.4338624338625,4621,0.4909698648872533,10477,15587.2,11053.235,11384.83205,10791.31,11726.3770115,11115.0493
"sud_kivu","ibanda",2023,6218,6094,1.0203478831637676,6450.207468879668,0.964,-0.058452160958265234,9082.47287876012,0.684615311601001,-0.49039594334757464,20633,4302.884615384615,3580,0.38398215957271076,6094,16506.4,6429.17,6622.0451,6276.82,6820.706453000001,6465.1246
"sud_kivu","idjwi",2023,18127,18003,1.006887740932067,18843.035343035343,0.9620000000000001,-0.046660853359736854,20138.997574828012,0.900094452697942,-0.11864675747531035,13275,9483.412322274882,8004,0.5403764686533765,18003,10620,18993.165,19562.95995,18543.09,20149.8487485,19099.382700000002
"sud_kivu","itombwe",2023,11299,11582,0.9755655327231911,12624.581005586591,0.895,-0.09001735499797887,13385.506973382679,0.844121931464252,-0.15571636793150392,4686,6280.7453416149065,5056,0.5268741738896492,11582,5056,12219.01,12585.580300000001,11929.460000000001,12963.147709000003,12287.3438
